"","Site","type","count"
"705","29MC116","Holbrook B/W",0
"706","29MC116","Indeterminate B/W",1
"707","29MC116","Indeterminate Corrugated",0
"708","29MC116","Indeterminate P1-P2 B/W",2
"709","29MC116","Indeterminate P2-3 carbon trachtye",0
"710","29MC116","Indeterminate Redware",0
"711","29MC116","Indeterminate Whiteware",3
"712","29MC116","Indeterminate plain gray",1
"713","29MC116","Kana'a B/W",0
"714","29MC116","Kana'a Gray",1
"715","29MC116","Kayenta B/W",0
"716","29MC116","Kiatuthlana B/W",0
"717","29MC116","La Plata B/R",0
"718","29MC116","La Plata B/W",1
"719","29MC116","Late Pueblo utility",0
"720","29MC116","Lino Gray",24
"721","29MC116","Mancos B/W",0
"722","29MC116","Mesa Verde & proto",0
"723","29MC116","Mummy Lake Chaco",0
"724","29MC116","Navajo Polychrome",0
"725","29MC116","Navajo Utility",0
"726","29MC116","Newcomb B/W",0
"727","29MC116","Pena B/W",0
"728","29MC116","Piedro B/W",0
"729","29MC116","Puerco B/R",0
"730","29MC116","Red Mesa B/W",0
"731","29MC116","Sanostee R/O",0
"732","29MC116","Smudged Reds",0
"733","29MC116","Sosi-Dogozhi B/W",0
"734","29MC116","St. John's B/R Poly",0
"735","29MC116","Theodore B/W",0
"736","29MC116","Toadlena B/W",0
"737","29MC116","Tohatchie/Coolidge Coirrugated",3
"738","29MC116","Tusayan B/R",0
"739","29MC116","Tusayan Poly",0
"740","29MC116","Wetherill B/W",0
"741","29MC116","White Mound B/W",2
"742","29MC116","Wingate B/R",0
"743","29MC117","Abajo R/O",0
"744","29MC117","Black Mesa B/W",0
"745","29MC117","Bluff B/R",0
"746","29MC117","Chaco B/W",0
"747","29MC117","Chaco Corrugated",0
"748","29MC117","Chaco McElmo B/W",0
"749","29MC117","Chaco San Jose B/W",0
"750","29MC117","Chuska B/W",0
"751","29MC117","Cortez B/W",0
"752","29MC117","Deadman's B/R",0
"753","29MC117","Degenerative Transitional B/W",5
"754","29MC117","Four-Mile Polychrome",0
"755","29MC117","Hachure A",4
"756","29MC117","Hachure B",0
"757","29MC117","Historic Polychromes",0
"758","29MC117","Holbrook B/W",0
"759","29MC117","Indeterminate B/W",1
"760","29MC117","Indeterminate Corrugated",4
"761","29MC117","Indeterminate P1-P2 B/W",8
"762","29MC117","Indeterminate P2-3 carbon trachtye",0
"763","29MC117","Indeterminate Redware",0
"764","29MC117","Indeterminate Whiteware",7
"765","29MC117","Indeterminate plain gray",2
"766","29MC117","Kana'a B/W",0
"767","29MC117","Kana'a Gray",3
"768","29MC117","Kayenta B/W",0
"769","29MC117","Kiatuthlana B/W",3
"770","29MC117","La Plata B/R",0
"771","29MC117","La Plata B/W",1
"772","29MC117","Late Pueblo utility",0
"773","29MC117","Lino Gray",15
"774","29MC117","Mancos B/W",0
"775","29MC117","Mesa Verde & proto",0
"776","29MC117","Mummy Lake Chaco",0
"777","29MC117","Navajo Polychrome",0
"778","29MC117","Navajo Utility",0
"779","29MC117","Newcomb B/W",0
"780","29MC117","Pena B/W",0
"781","29MC117","Piedro B/W",0
"782","29MC117","Puerco B/R",2
"783","29MC117","Red Mesa B/W",1
"784","29MC117","Sanostee R/O",0
"785","29MC117","Smudged Reds",0
"786","29MC117","Sosi-Dogozhi B/W",0
"787","29MC117","St. John's B/R Poly",0
"788","29MC117","Theodore B/W",0
"789","29MC117","Toadlena B/W",0
"790","29MC117","Tohatchie/Coolidge Coirrugated",2
"791","29MC117","Tusayan B/R",0
"792","29MC117","Tusayan Poly",0
"793","29MC117","Wetherill B/W",0
"794","29MC117","White Mound B/W",1
"795","29MC117","Wingate B/R",0
"796","29MC118","Abajo R/O",0
"797","29MC118","Black Mesa B/W",0
"798","29MC118","Bluff B/R",0
"799","29MC118","Chaco B/W",0
"800","29MC118","Chaco Corrugated",1
"801","29MC118","Chaco McElmo B/W",2
"802","29MC118","Chaco San Jose B/W",1
"803","29MC118","Chuska B/W",0
"804","29MC118","Cortez B/W",0
"805","29MC118","Deadman's B/R",0
"806","29MC118","Degenerative Transitional B/W",16
"807","29MC118","Four-Mile Polychrome",0
"808","29MC118","Hachure A",15
"809","29MC118","Hachure B",5
"810","29MC118","Historic Polychromes",0
"811","29MC118","Holbrook B/W",0
"812","29MC118","Indeterminate B/W",0
"813","29MC118","Indeterminate Corrugated",4
"814","29MC118","Indeterminate P1-P2 B/W",7
"815","29MC118","Indeterminate P2-3 carbon trachtye",0
"816","29MC118","Indeterminate Redware",0
"817","29MC118","Indeterminate Whiteware",6
"818","29MC118","Indeterminate plain gray",0
"819","29MC118","Kana'a B/W",0
"820","29MC118","Kana'a Gray",4
"821","29MC118","Kayenta B/W",0
"822","29MC118","Kiatuthlana B/W",3
"823","29MC118","La Plata B/R",0
"824","29MC118","La Plata B/W",0
"825","29MC118","Late Pueblo utility",0
"826","29MC118","Lino Gray",2
"827","29MC118","Mancos B/W",0
"828","29MC118","Mesa Verde & proto",0
"829","29MC118","Mummy Lake Chaco",0
"830","29MC118","Navajo Polychrome",0
"831","29MC118","Navajo Utility",0
"832","29MC118","Newcomb B/W",0
"833","29MC118","Pena B/W",0
"834","29MC118","Piedro B/W",0
"835","29MC118","Puerco B/R",1
"836","29MC118","Red Mesa B/W",5
"837","29MC118","Sanostee R/O",0
"838","29MC118","Smudged Reds",0
"839","29MC118","Sosi-Dogozhi B/W",0
"840","29MC118","St. John's B/R Poly",0
"841","29MC118","Theodore B/W",0
"842","29MC118","Toadlena B/W",0
"843","29MC118","Tohatchie/Coolidge Coirrugated",3
"844","29MC118","Tusayan B/R",1
"845","29MC118","Tusayan Poly",0
"846","29MC118","Wetherill B/W",0
"847","29MC118","White Mound B/W",1
"848","29MC118","Wingate B/R",1
"849","29MC119","Abajo R/O",1
"850","29MC119","Black Mesa B/W",0
"851","29MC119","Bluff B/R",0
"852","29MC119","Chaco B/W",0
"853","29MC119","Chaco Corrugated",3
"854","29MC119","Chaco McElmo B/W",3
"855","29MC119","Chaco San Jose B/W",1
"856","29MC119","Chuska B/W",0
"857","29MC119","Cortez B/W",0
"858","29MC119","Deadman's B/R",0
"859","29MC119","Degenerative Transitional B/W",4
"860","29MC119","Four-Mile Polychrome",0
"861","29MC119","Hachure A",12
"862","29MC119","Hachure B",1
"863","29MC119","Historic Polychromes",0
"864","29MC119","Holbrook B/W",0
"865","29MC119","Indeterminate B/W",1
"866","29MC119","Indeterminate Corrugated",5
"867","29MC119","Indeterminate P1-P2 B/W",12
"868","29MC119","Indeterminate P2-3 carbon trachtye",0
"869","29MC119","Indeterminate Redware",0
"870","29MC119","Indeterminate Whiteware",17
"871","29MC119","Indeterminate plain gray",1
"872","29MC119","Kana'a B/W",0
"873","29MC119","Kana'a Gray",2
"874","29MC119","Kayenta B/W",0
"875","29MC119","Kiatuthlana B/W",2
"876","29MC119","La Plata B/R",0
"877","29MC119","La Plata B/W",0
"878","29MC119","Late Pueblo utility",0
"879","29MC119","Lino Gray",3
"880","29MC119","Mancos B/W",0
"881","29MC119","Mesa Verde & proto",0
"882","29MC119","Mummy Lake Chaco",0
"883","29MC119","Navajo Polychrome",0
"884","29MC119","Navajo Utility",0
"885","29MC119","Newcomb B/W",0
"886","29MC119","Pena B/W",0
"887","29MC119","Piedro B/W",0
"888","29MC119","Puerco B/R",1
"889","29MC119","Red Mesa B/W",3
"890","29MC119","Sanostee R/O",0
"891","29MC119","Smudged Reds",0
"892","29MC119","Sosi-Dogozhi B/W",0
"893","29MC119","St. John's B/R Poly",2
"894","29MC119","Theodore B/W",0
"895","29MC119","Toadlena B/W",0
"896","29MC119","Tohatchie/Coolidge Coirrugated",2
"897","29MC119","Tusayan B/R",0
"898","29MC119","Tusayan Poly",0
"899","29MC119","Wetherill B/W",0
"900","29MC119","White Mound B/W",0
"901","29MC119","Wingate B/R",1
"902","29MC120","Abajo R/O",0
"903","29MC120","Black Mesa B/W",0
"904","29MC120","Bluff B/R",0
"905","29MC120","Chaco B/W",0
"906","29MC120","Chaco Corrugated",0
"907","29MC120","Chaco McElmo B/W",0
"908","29MC120","Chaco San Jose B/W",0
"909","29MC120","Chuska B/W",0
"910","29MC120","Cortez B/W",0
"911","29MC120","Deadman's B/R",0
"912","29MC120","Degenerative Transitional B/W",2
"913","29MC120","Four-Mile Polychrome",0
"914","29MC120","Hachure A",1
"915","29MC120","Hachure B",0
"916","29MC120","Historic Polychromes",0
"917","29MC120","Holbrook B/W",0
"918","29MC120","Indeterminate B/W",0
"919","29MC120","Indeterminate Corrugated",2
"920","29MC120","Indeterminate P1-P2 B/W",9
"921","29MC120","Indeterminate P2-3 carbon trachtye",0
"922","29MC120","Indeterminate Redware",1
"923","29MC120","Indeterminate Whiteware",1
"924","29MC120","Indeterminate plain gray",0
"925","29MC120","Kana'a B/W",0
"926","29MC120","Kana'a Gray",5
"927","29MC120","Kayenta B/W",0
"928","29MC120","Kiatuthlana B/W",0
"929","29MC120","La Plata B/R",0
"930","29MC120","La Plata B/W",0
"931","29MC120","Late Pueblo utility",0
"932","29MC120","Lino Gray",4
"933","29MC120","Mancos B/W",0
"934","29MC120","Mesa Verde & proto",0
"935","29MC120","Mummy Lake Chaco",0
"936","29MC120","Navajo Polychrome",0
"937","29MC120","Navajo Utility",0
"938","29MC120","Newcomb B/W",0
"939","29MC120","Pena B/W",0
"940","29MC120","Piedro B/W",0
"941","29MC120","Puerco B/R",1
"942","29MC120","Red Mesa B/W",3
"943","29MC120","Sanostee R/O",0
"944","29MC120","Smudged Reds",0
"945","29MC120","Sosi-Dogozhi B/W",0
"946","29MC120","St. John's B/R Poly",0
"947","29MC120","Theodore B/W",0
"948","29MC120","Toadlena B/W",0
"949","29MC120","Tohatchie/Coolidge Coirrugated",1
"950","29MC120","Tusayan B/R",0
"951","29MC120","Tusayan Poly",0
"952","29MC120","Wetherill B/W",0
"953","29MC120","White Mound B/W",1
"954","29MC120","Wingate B/R",1
"955","29MC121","Abajo R/O",0
"956","29MC121","Black Mesa B/W",0
"957","29MC121","Bluff B/R",0
"958","29MC121","Chaco B/W",0
"959","29MC121","Chaco Corrugated",0
"960","29MC121","Chaco McElmo B/W",1
"961","29MC121","Chaco San Jose B/W",0
"962","29MC121","Chuska B/W",0
"963","29MC121","Cortez B/W",0
"964","29MC121","Deadman's B/R",0
"965","29MC121","Degenerative Transitional B/W",15
"966","29MC121","Four-Mile Polychrome",0
"967","29MC121","Hachure A",8
"968","29MC121","Hachure B",1
"969","29MC121","Historic Polychromes",0
"970","29MC121","Holbrook B/W",0
"971","29MC121","Indeterminate B/W",4
"972","29MC121","Indeterminate Corrugated",2
"973","29MC121","Indeterminate P1-P2 B/W",9
"974","29MC121","Indeterminate P2-3 carbon trachtye",0
"975","29MC121","Indeterminate Redware",0
"976","29MC121","Indeterminate Whiteware",1
"977","29MC121","Indeterminate plain gray",2
"978","29MC121","Kana'a B/W",0
"979","29MC121","Kana'a Gray",3
"980","29MC121","Kayenta B/W",1
"981","29MC121","Kiatuthlana B/W",1
"982","29MC121","La Plata B/R",0
"983","29MC121","La Plata B/W",0
"984","29MC121","Late Pueblo utility",0
"985","29MC121","Lino Gray",1
"986","29MC121","Mancos B/W",1
"987","29MC121","Mesa Verde & proto",0
"988","29MC121","Mummy Lake Chaco",0
"989","29MC121","Navajo Polychrome",0
"990","29MC121","Navajo Utility",0
"991","29MC121","Newcomb B/W",0
"992","29MC121","Pena B/W",0
"993","29MC121","Piedro B/W",0
"994","29MC121","Puerco B/R",0
"995","29MC121","Red Mesa B/W",2
"996","29MC121","Sanostee R/O",0
"997","29MC121","Smudged Reds",0
"998","29MC121","Sosi-Dogozhi B/W",0
"999","29MC121","St. John's B/R Poly",0
"1000","29MC121","Theodore B/W",0
"1001","29MC121","Toadlena B/W",0
"1002","29MC121","Tohatchie/Coolidge Coirrugated",4
"1003","29MC121","Tusayan B/R",0
"1004","29MC121","Tusayan Poly",0
"1005","29MC121","Wetherill B/W",0
"1006","29MC121","White Mound B/W",0
"1007","29MC121","Wingate B/R",0
"1008","29MC122","Abajo R/O",0
"1009","29MC122","Black Mesa B/W",0
"1010","29MC122","Bluff B/R",0
"1011","29MC122","Chaco B/W",0
"1012","29MC122","Chaco Corrugated",0
"1013","29MC122","Chaco McElmo B/W",0
"1014","29MC122","Chaco San Jose B/W",0
"1015","29MC122","Chuska B/W",0
"1016","29MC122","Cortez B/W",0
"1017","29MC122","Deadman's B/R",0
"1018","29MC122","Degenerative Transitional B/W",4
"1019","29MC122","Four-Mile Polychrome",0
"1020","29MC122","Hachure A",2
"1021","29MC122","Hachure B",0
"1022","29MC122","Historic Polychromes",0
"1023","29MC122","Holbrook B/W",0
"1024","29MC122","Indeterminate B/W",0
"1025","29MC122","Indeterminate Corrugated",3
"1026","29MC122","Indeterminate P1-P2 B/W",21
"1027","29MC122","Indeterminate P2-3 carbon trachtye",0
"1028","29MC122","Indeterminate Redware",0
"1029","29MC122","Indeterminate Whiteware",2
"1030","29MC122","Indeterminate plain gray",2
"1031","29MC122","Kana'a B/W",0
"1032","29MC122","Kana'a Gray",0
"1033","29MC122","Kayenta B/W",0
"1034","29MC122","Kiatuthlana B/W",2
"1035","29MC122","La Plata B/R",0
"1036","29MC122","La Plata B/W",1
"1037","29MC122","Late Pueblo utility",0
"1038","29MC122","Lino Gray",0
"1039","29MC122","Mancos B/W",0
"1040","29MC122","Mesa Verde & proto",0
"1041","29MC122","Mummy Lake Chaco",0
"1042","29MC122","Navajo Polychrome",0
"1043","29MC122","Navajo Utility",0
"1044","29MC122","Newcomb B/W",0
"1045","29MC122","Pena B/W",0
"1046","29MC122","Piedro B/W",0
"1047","29MC122","Puerco B/R",0
"1048","29MC122","Red Mesa B/W",4
"1049","29MC122","Sanostee R/O",0
"1050","29MC122","Smudged Reds",0
"1051","29MC122","Sosi-Dogozhi B/W",0
"1052","29MC122","St. John's B/R Poly",0
"1053","29MC122","Theodore B/W",0
"1054","29MC122","Toadlena B/W",0
"1055","29MC122","Tohatchie/Coolidge Coirrugated",2
"1056","29MC122","Tusayan B/R",0
"1057","29MC122","Tusayan Poly",0
"1058","29MC122","Wetherill B/W",0
"1059","29MC122","White Mound B/W",0
"1060","29MC122","Wingate B/R",0
"1061","29MC123","Abajo R/O",0
"1062","29MC123","Black Mesa B/W",0
"1063","29MC123","Bluff B/R",0
"1064","29MC123","Chaco B/W",0
"1065","29MC123","Chaco Corrugated",0
"1066","29MC123","Chaco McElmo B/W",0
"1067","29MC123","Chaco San Jose B/W",0
"1068","29MC123","Chuska B/W",0
"1069","29MC123","Cortez B/W",0
"1070","29MC123","Deadman's B/R",0
"1071","29MC123","Degenerative Transitional B/W",6
"1072","29MC123","Four-Mile Polychrome",0
"1073","29MC123","Hachure A",5
"1074","29MC123","Hachure B",2
"1075","29MC123","Historic Polychromes",0
"1076","29MC123","Holbrook B/W",0
"1077","29MC123","Indeterminate B/W",0
"1078","29MC123","Indeterminate Corrugated",0
"1079","29MC123","Indeterminate P1-P2 B/W",22
"1080","29MC123","Indeterminate P2-3 carbon trachtye",0
"1081","29MC123","Indeterminate Redware",0
"1082","29MC123","Indeterminate Whiteware",2
"1083","29MC123","Indeterminate plain gray",0
"1084","29MC123","Kana'a B/W",0
"1085","29MC123","Kana'a Gray",5
"1086","29MC123","Kayenta B/W",0
"1087","29MC123","Kiatuthlana B/W",5
"1088","29MC123","La Plata B/R",0
"1089","29MC123","La Plata B/W",0
"1090","29MC123","Late Pueblo utility",0
"1091","29MC123","Lino Gray",2
"1092","29MC123","Mancos B/W",0
"1093","29MC123","Mesa Verde & proto",0
"1094","29MC123","Mummy Lake Chaco",0
"1095","29MC123","Navajo Polychrome",0
"1096","29MC123","Navajo Utility",0
"1097","29MC123","Newcomb B/W",0
"1098","29MC123","Pena B/W",0
"1099","29MC123","Piedro B/W",0
"1100","29MC123","Puerco B/R",0
"1101","29MC123","Red Mesa B/W",4
"1102","29MC123","Sanostee R/O",0
"1103","29MC123","Smudged Reds",0
"1104","29MC123","Sosi-Dogozhi B/W",0
"1105","29MC123","St. John's B/R Poly",1
"1106","29MC123","Theodore B/W",0
"1107","29MC123","Toadlena B/W",0
"1108","29MC123","Tohatchie/Coolidge Coirrugated",2
"1109","29MC123","Tusayan B/R",0
"1110","29MC123","Tusayan Poly",0
"1111","29MC123","Wetherill B/W",0
"1112","29MC123","White Mound B/W",1
"1113","29MC123","Wingate B/R",0
"1114","29MC124","Abajo R/O",0
"1115","29MC124","Black Mesa B/W",0
"1116","29MC124","Bluff B/R",0
"1117","29MC124","Chaco B/W",0
"1118","29MC124","Chaco Corrugated",1
"1119","29MC124","Chaco McElmo B/W",0
"1120","29MC124","Chaco San Jose B/W",0
"1121","29MC124","Chuska B/W",0
"1122","29MC124","Cortez B/W",0
"1123","29MC124","Deadman's B/R",0
"1124","29MC124","Degenerative Transitional B/W",6
"1125","29MC124","Four-Mile Polychrome",0
"1126","29MC124","Hachure A",5
"1127","29MC124","Hachure B",1
"1128","29MC124","Historic Polychromes",0
"1129","29MC124","Holbrook B/W",0
"1130","29MC124","Indeterminate B/W",2
"1131","29MC124","Indeterminate Corrugated",1
"1132","29MC124","Indeterminate P1-P2 B/W",6
"1133","29MC124","Indeterminate P2-3 carbon trachtye",0
"1134","29MC124","Indeterminate Redware",0
"1135","29MC124","Indeterminate Whiteware",7
"1136","29MC124","Indeterminate plain gray",4
"1137","29MC124","Kana'a B/W",0
"1138","29MC124","Kana'a Gray",2
"1139","29MC124","Kayenta B/W",0
"1140","29MC124","Kiatuthlana B/W",0
"1141","29MC124","La Plata B/R",0
"1142","29MC124","La Plata B/W",0
"1143","29MC124","Late Pueblo utility",0
"1144","29MC124","Lino Gray",1
"1145","29MC124","Mancos B/W",0
"1146","29MC124","Mesa Verde & proto",0
"1147","29MC124","Mummy Lake Chaco",0
"1148","29MC124","Navajo Polychrome",0
"1149","29MC124","Navajo Utility",0
"1150","29MC124","Newcomb B/W",0
"1151","29MC124","Pena B/W",0
"1152","29MC124","Piedro B/W",0
"1153","29MC124","Puerco B/R",4
"1154","29MC124","Red Mesa B/W",6
"1155","29MC124","Sanostee R/O",0
"1156","29MC124","Smudged Reds",1
"1157","29MC124","Sosi-Dogozhi B/W",0
"1158","29MC124","St. John's B/R Poly",1
"1159","29MC124","Theodore B/W",0
"1160","29MC124","Toadlena B/W",0
"1161","29MC124","Tohatchie/Coolidge Coirrugated",2
"1162","29MC124","Tusayan B/R",1
"1163","29MC124","Tusayan Poly",0
"1164","29MC124","Wetherill B/W",0
"1165","29MC124","White Mound B/W",0
"1166","29MC124","Wingate B/R",4
"1167","29MC125","Abajo R/O",0
"1168","29MC125","Black Mesa B/W",0
"1169","29MC125","Bluff B/R",0
"1170","29MC125","Chaco B/W",0
"1171","29MC125","Chaco Corrugated",2
"1172","29MC125","Chaco McElmo B/W",7
"1173","29MC125","Chaco San Jose B/W",2
"1174","29MC125","Chuska B/W",0
"1175","29MC125","Cortez B/W",0
"1176","29MC125","Deadman's B/R",0
"1177","29MC125","Degenerative Transitional B/W",8
"1178","29MC125","Four-Mile Polychrome",0
"1179","29MC125","Hachure A",8
"1180","29MC125","Hachure B",4
"1181","29MC125","Historic Polychromes",0
"1182","29MC125","Holbrook B/W",0
"1183","29MC125","Indeterminate B/W",2
"1184","29MC125","Indeterminate Corrugated",3
"1185","29MC125","Indeterminate P1-P2 B/W",13
"1186","29MC125","Indeterminate P2-3 carbon trachtye",0
"1187","29MC125","Indeterminate Redware",0
"1188","29MC125","Indeterminate Whiteware",4
"1189","29MC125","Indeterminate plain gray",2
"1190","29MC125","Kana'a B/W",0
"1191","29MC125","Kana'a Gray",0
"1192","29MC125","Kayenta B/W",0
"1193","29MC125","Kiatuthlana B/W",0
"1194","29MC125","La Plata B/R",0
"1195","29MC125","La Plata B/W",0
"1196","29MC125","Late Pueblo utility",0
"1197","29MC125","Lino Gray",2
"1198","29MC125","Mancos B/W",0
"1199","29MC125","Mesa Verde & proto",0
"1200","29MC125","Mummy Lake Chaco",0
"1201","29MC125","Navajo Polychrome",0
"1202","29MC125","Navajo Utility",0
"1203","29MC125","Newcomb B/W",0
"1204","29MC125","Pena B/W",0
"1205","29MC125","Piedro B/W",0
"1206","29MC125","Puerco B/R",0
"1207","29MC125","Red Mesa B/W",0
"1208","29MC125","Sanostee R/O",0
"1209","29MC125","Smudged Reds",0
"1210","29MC125","Sosi-Dogozhi B/W",0
"1211","29MC125","St. John's B/R Poly",0
"1212","29MC125","Theodore B/W",0
"1213","29MC125","Toadlena B/W",0
"1214","29MC125","Tohatchie/Coolidge Coirrugated",4
"1215","29MC125","Tusayan B/R",0
"1216","29MC125","Tusayan Poly",0
"1217","29MC125","Wetherill B/W",0
"1218","29MC125","White Mound B/W",0
"1219","29MC125","Wingate B/R",2
"1220","29MC126","Abajo R/O",0
"1221","29MC126","Black Mesa B/W",0
"1222","29MC126","Bluff B/R",0
"1223","29MC126","Chaco B/W",0
"1224","29MC126","Chaco Corrugated",0
"1225","29MC126","Chaco McElmo B/W",1
"1226","29MC126","Chaco San Jose B/W",0
"1227","29MC126","Chuska B/W",0
"1228","29MC126","Cortez B/W",0
"1229","29MC126","Deadman's B/R",0
"1230","29MC126","Degenerative Transitional B/W",10
"1231","29MC126","Four-Mile Polychrome",0
"1232","29MC126","Hachure A",4
"1233","29MC126","Hachure B",1
"1234","29MC126","Historic Polychromes",0
"1235","29MC126","Holbrook B/W",0
"1236","29MC126","Indeterminate B/W",0
"1237","29MC126","Indeterminate Corrugated",1
"1238","29MC126","Indeterminate P1-P2 B/W",14
"1239","29MC126","Indeterminate P2-3 carbon trachtye",0
"1240","29MC126","Indeterminate Redware",0
"1241","29MC126","Indeterminate Whiteware",6
"1242","29MC126","Indeterminate plain gray",1
"1243","29MC126","Kana'a B/W",0
"1244","29MC126","Kana'a Gray",2
"1245","29MC126","Kayenta B/W",0
"1246","29MC126","Kiatuthlana B/W",4
"1247","29MC126","La Plata B/R",0
"1248","29MC126","La Plata B/W",0
